,summary,Klima,Anpassung,Sommer,Schule,word
gut+est+en reise+ziel+e,2.0153919741415405,-0.09811064113007419,-0.05810903404168183,0.07055071711287392,0.15089694242837284,gut+est+en reise+ziel+e
reise+ziel+e winter,2.022593259694624,-0.1016774165245129,-0.06167580943612047,0.07482992254860774,0.14733016703393406,reise+ziel+e winter
winter was,2.025450056890736,-0.10308886272059402,-0.06308725563220165,0.07651405350557362,0.1459187208378529,winter was
was geb+t,2.0271367154050743,-0.10392124890082563,-0.06391964181243318,0.07750481316555786,0.14508633465762116,was geb+t
schöneres,2.0306360955179943,-0.10564602805603844,-0.065644420967646,0.07955202114036343,0.14336155550240853,schöneres
geb+t schön+er+es,2.0306360955179943,-0.10564602805603844,-0.065644420967646,0.07955202114036343,0.14336155550240853,geb+t schön+er+es
schön+er+es richtig,2.0402084116178583,-0.11034890173528163,-0.07034729464688924,0.08509505717624687,0.13865868182316549,schön+er+es richtig
guten,3.000580367728702,0.5251669266792303,-0.4561010553187248,-0.2961909319410282,-0.24709507884867013,guten
richtig gut+en,2.0444132660205727,-0.11240777338603054,-0.07240616629763838,0.08750395708005818,0.13659981017241626,richtig gut+en
gut+en urlaub,2.047727235809358,-0.11402744920692613,-0.07402584211853366,0.08939145227207083,0.13498013435152087,gut+en urlaub
November,2.5152558191441345,-0.3196714522719975,-0.279669845183605,0.28514992384670257,-0.07066386871355049,November
urlaub november,2.0535870442368833,-0.11688497828894545,-0.0768833712005532,0.09270540788193736,0.13212260526950131,urlaub november
der november,2.071949218890653,-0.12578675237911924,-0.0857851452907269,0.10289942787079592,0.12322083117932779,der november
november bring+t,2.0790895517141585,-0.12922701890540605,-0.08922541181701371,0.106787403041573,0.11978056465304078,november bring+t
normalerweise,2.08961594226365,-0.13427722594799804,-0.0942756188596056,0.11244359767116122,0.11473035761044889,normalerweise
bring+t normalerweise,2.08961594226365,-0.13427722594799804,-0.0942756188596056,0.11244359767116122,0.11473035761044889,bring+t normalerweise
Winterauszeit,2.126756192540507,-0.15189484114804572,-0.1118932340596534,0.13171116638773095,0.09711274241040112,Winterauszeit
normalerweise winter+auszeit,2.126756192540507,-0.15189484114804572,-0.1118932340596534,0.13171116638773095,0.09711274241040112,normalerweise winter+auszeit
Betracht,2.15299439109041,-0.16415654975840294,-0.12415494267001062,0.14471096335618072,0.08485103380004393,Betracht
winter+auszeit betracht,2.15299439109041,-0.16415654975840294,-0.12415494267001062,0.14471096335618072,0.08485103380004393,winter+auszeit betracht
betracht zieh+en,2.169912745831853,-0.17198389398949726,-0.13198228690110506,0.15284020190625122,0.07702368956894948,betracht zieh+en
zieh+en könn+t,2.1850103702599637,-0.17891751119031218,-0.13891590410191984,0.1599340907582267,0.0700900723681348,zieh+en könn+t
während kalt,2.2650881408232544,-0.21491060898823092,-0.17490900189983838,0.1952215416873899,0.034096974570216154,während kalt
locken,2.3749640502937743,-0.2622792371932541,-0.22227763010486173,0.23805979970571936,-0.013271653634807144,locken
grau lock+en,2.3749640502937743,-0.2622792371932541,-0.22227763010486173,0.23805979970571936,-0.013271653634807144,grau lock+en
Destinationen,2.4425510521187315,-0.29033994283991005,-0.2503383357515177,0.2616984015819675,-0.041332359281463074,Destinationen
lock+en destination+en,2.4425510521187315,-0.29033994283991005,-0.2503383357515177,0.2616984015819675,-0.041332359281463074,lock+en destination+en
destination+en sonne,3.329438599202535,-0.6001006374912126,-0.5600990304028202,0.4594589318713725,-0.3510930539327656,destination+en sonne
strand stadt+e+reise,2.5097612779644223,-0.3174845767795171,-0.27748296969112474,0.283443689070348,-0.0684769932210701,strand stadt+e+reise
stadt+e+reise los,2.338353191841353,-0.24674385398061696,-0.20674224689222456,0.22443277835215608,0.002263729577829936,stadt+e+reise los
angeles der,2.2693187893754265,-0.21677663020992663,-0.1767750231215343,0.19698372265920658,0.032230953348520205,angeles der
Engel,2.219137570485394,-0.1944155751818847,-0.15441396809349242,0.1754373893500718,0.05459200837656225,Engel
stadt engel,2.219137570485394,-0.1944155751818847,-0.15441396809349242,0.1754373893500718,0.05459200837656225,stadt engel
ruft,4.725265917875563,-0.503608966874908,-0.9102191677287997,0.5084095578013089,-0.7012131912587451,ruft
engel ruf+t,2.202244881100405,-0.18677417714936745,-0.14677257006097513,0.16785346873443255,0.062233406409079386,engel ruf+t
ruf+t hollywood,2.1873304546263053,-0.17997876632892718,-0.1399771592405349,0.16101113614416604,0.06902881722951966,ruf+t hollywood
Venice,2.1639909200757255,-0.16925110161659063,-0.1292494945281982,0.15001672819010056,0.07975648194185646,Venice
hollywood venice,2.1639909200757255,-0.16925110161659063,-0.1292494945281982,0.15001672819010056,0.07975648194185646,hollywood venice
venice beach,2.1512618591115737,-0.16335151772885195,-0.12334991064045957,0.14386748959591786,0.0856560658295949,venice beach
beach menge,2.1281319992022105,-0.1525415357955441,-0.11253992870715178,0.13240503868192652,0.09646604776290275,beach menge
Palmen,2.120141729894982,-0.14877987671298024,-0.1087782696245879,0.1283558811729479,0.10022770684546684,Palmen
menge palme+n,2.120141729894982,-0.14877987671298024,-0.1087782696245879,0.1283558811729479,0.10022770684546684,menge palme+n
palme+n geb+t,2.1115570692484398,-0.14472255938932083,-0.10472095230092836,0.12395279229592573,0.1042850241691262,palme+n geb+t
wunderschönen,2.0994302677581524,-0.13896294339266022,-0.09896133630426779,0.11763782575949455,0.1100446401657867,wunderschönen
geb+t wunderschön+en,2.0994302677581524,-0.13896294339266022,-0.09896133630426779,0.11763782575949455,0.1100446401657867,geb+t wunderschön+en
wunderschön+en kalifornien,2.0859673874681817,-0.13252965899224195,-0.09252805190384968,0.11049318176035347,0.11647792456620502,wunderschön+en kalifornien
Beste,3.009522381965559,-0.4990783256220109,-0.45907671853361864,0.4054976109522383,-0.25007074206356406,Beste
kalifornien gut+e,2.069695715854617,-0.12469853584007376,-0.0846969287516813,0.10166364342063655,0.12430904771837319,kalifornien gut+e
gut+e west+küste,2.0605776388991064,-0.12028328726692696,-0.08028168017853456,0.09662003831220445,0.12872429629152002,gut+e west+küste
west+küste november,2.0466065710916257,-0.1134800269406569,-0.07347841985226448,0.08875425208678536,0.13552755661778992,west+küste november
november tem…,2.0396989983936638,-0.11009918370217539,-0.07009757661378306,0.08480215175664496,0.13890839985627162,november tem…
+1011,2.036713872310252,-0.1086345986801533,-0.068632991591761,0.08308106935455131,0.14037298487829358,+1011
tem… +1011,2.036713872310252,-0.1086345986801533,-0.068632991591761,0.08308106935455131,0.14037298487829358,tem… +1011
+1011 chars,2.033845302867076,-0.10722517565270785,-0.06722356856431552,0.08141962029784114,0.14178240790573896,+1011 chars
Lieblingstochter,2.402462515381838,-0.27379119594174933,0.6301245662646218,-0.3534341821229425,-0.024783612383302477,Lieblingstochter
vater liebling+s+tochter,2.402462515381838,-0.27379119594174933,0.6301245662646218,-0.3534341821229425,-0.024783612383302477,vater liebling+s+tochter
liebling+s+tochter yeliz,2.5779098889356438,-0.34427588658056674,0.7188493719799448,-0.4239188727617598,-0.09526830302212001,liebling+s+tochter yeliz
Koc,3.8456996824879974,-0.7442524949808167,1.0432983307564485,-0.8238954811620097,-0.49524491142236976,Koc
yeliz koc,3.8456996824879974,-0.7442524949808167,1.0432983307564485,-0.8238954811620097,-0.49524491142236976,yeliz koc
koc steh,2.7998217963690233,-0.4268527075414845,0.8069948392808871,-0.5064956937226776,-0.17784512398303745,koc steh
steh schatten,3.473809599774527,-0.6425487956529171,0.9810877456111577,-0.7221917818341104,-0.3935412120944702,steh schatten
schatten schwester,2.6462279620140676,-0.37043215196586066,0.7484227980693412,-0.4500751381470538,-0.12142456840741375,schatten schwester
Reality-Star,3.0911451051696974,-0.5258385429972248,0.8953468333819585,-0.605481529178418,-0.276830959438778,Reality-Star
schwester reality+-+star,2.5022466251986635,-0.3144859149490045,0.6830616640054574,-0.3941289011301978,-0.06547833139055782,schwester reality+-+star
reality+-+star yeliz,3.065050713186623,-0.5173610516919332,0.8884038895309644,-0.5970040378731264,-0.2683534681334863,reality+-+star yeliz
koc sprech+t,2.7998217963690233,-0.4268527075414845,0.8069948392808871,-0.5064956937226776,-0.17784512398303745,koc sprech+t
sprech+t dschungel+camp,2.7190185171957433,-0.3975679124631033,0.7774346593948722,-0.47721089864429633,-0.14856032890465648,sprech+t dschungel+camp
schwierige,2.738934349449887,-0.4048658577307824,0.7849651588962671,-0.48450884391197546,-0.15585827417233533,schwierige
dschungel+camp schwierig+e,2.738934349449887,-0.4048658577307824,0.7849651588962671,-0.48450884391197546,-0.15585827417233533,dschungel+camp schwierig+e
schwierig+e verhältnis,2.8262299062035265,-0.436240571421967,0.8161115005877995,-0.5158835576031602,-0.18723298786351997,schwierig+e verhältnis
verhältnis vater,2.9428741127471962,-0.47668362973071143,0.8535388975700858,-0.5563266159119048,-0.22767604617226467,verhältnis vater
sie immer,3.632377620632932,-0.6871843623126996,1.0096512382460787,-0.7668273484938927,-0.43817677875425276,sie immer
immer schatten,4.863574857766987,-0.979070671496649,1.1547604526722903,-1.058713657677842,-0.730063087938202,immer schatten
schatten groß+en,4.048106607416839,-0.7955462040023223,1.071079071579448,-0.8751891901835154,-0.5465386204438754,schatten groß+en
groß+en schwester,3.154243764256009,-0.5460457094294058,0.9114735393608772,-0.6256886956105989,-0.2970381258709588,groß+en schwester
gestanden,2.9746427524548995,-0.48742088511821174,0.8629999570188496,-0.5670638712994049,-0.23841330155976487,gestanden
schwester ge+steh+en,2.9746427524548995,-0.48742088511821174,0.8629999570188496,-0.5670638712994049,-0.23841330155976487,schwester ge+steh+en
wie schlecht,2.8083770372301142,-0.4299036862072855,0.8099762130233044,-0.5095466723884785,-0.1808961026488385,wie schlecht
ging,3.246433508625116,0.17433415468404675,0.544001001679891,-0.6544969345365041,-0.3258463647968641,ging
schlecht geh,2.6462279620140676,-0.37043215196586066,0.7484227980693412,-0.4500751381470538,-0.12142456840741375,schlecht geh
offenbart,2.2427178780379267,-0.2049854053161907,0.5279793298107373,-0.28462839149738367,0.044022178242256196,offenbart
geh offenbar+t,2.2427178780379267,-0.2049854053161907,0.5279793298107373,-0.28462839149738367,0.044022178242256196,geh offenbar+t
RTL-Interview,2.2070559625616895,-0.1889564203399049,0.5014975685499641,-0.26859940652109787,0.060051163218542085,RTL-Interview
offenbar+t rtl+-+interview,2.2070559625616895,-0.1889564203399049,0.5014975685499641,-0.26859940652109787,0.060051163218542085,offenbar+t rtl+-+interview
offenbar…,2.2427178780379267,-0.2049854053161907,0.5279793298107373,-0.28462839149738367,0.044022178242256196,offenbar…
geh offenbar…,2.2427178780379267,-0.2049854053161907,0.5279793298107373,-0.28462839149738367,0.044022178242256196,geh offenbar…
+3327,2.2185634741824054,-0.19415683927317323,0.510213134710957,-0.27379982545436615,0.05485074428527387,+3327
offenbar… +3327,2.2185634741824054,-0.19415683927317323,0.510213134710957,-0.27379982545436615,0.05485074428527387,offenbar… +3327
+3327 char+s,2.2070559625616895,-0.1889564203399049,0.5014975685499641,-0.26859940652109787,0.060051163218542085,+3327 char+s
Oper,2.8308138328154326,-0.43786118028646875,0.817668322668771,-0.5175041664676621,-0.1888535967280219,Oper
deutsch+e oper,2.1433193217445536,-0.15965264881097196,0.4500085037845614,-0.2392956349921651,0.08935493474747498,deutsch+e oper
oper berlin,2.148739716039319,-0.16217842822299458,0.4546133445329008,-0.24182141440418775,0.08682915533545237,oper berlin
